CompanyId,Cik,CikInt,ParentCik,Ticker,ShortName,CompanyName,SapClientId,Duns,IsPublicOrPrivate,ParentDuns,GlobalDuns,Sic,Naics,IndustryId,SectorId,SubSectorId,OfficeId,RegionId,GeographyId,StateId,AuditFirmId,DesignationId,DeloitteProgramId,FortuneRank,RussellTier,IsSp500,RevenueTtm,MarketCap,TotalAssets,FilingDate,FiscalYearEnd,IsActive,CreatedDateTime,UpdatedDateTime,ETL_ROW_HASH
63046,1058786,1058786,NULL,ONVC,ONLINE VACATION CENTER HLDG,ONLINE VACATION CENTER HLDGS,NULL,3986622,1,NULL,NULL,4700,531190,1,23,31,244,1,7,11,9,1,NULL,NULL,NULL,NULL,16963444,0,12983769,00:00.0,1231,1,29:36.6,01:03.8,85B99A36896BA63B05364211C8F181842E4B7E1CD2C265181BC9B5A6040A1724
63060,1310527,1310527,NULL,QSAM,QSAM BIOS,QSAM BIOSCIENCES INC (FKA Q2EARTH INC),NULL,604515457,1,NULL,NULL,2842,325612,4,12,35,144,2,5,47,9,1,NULL,NULL,NULL,NULL,0,8169104,364621,00:00.0,1231,1,45:45.1,01:07.0,554D411667EF45C402BF33D25C6CEBC406EF9D449B5FBC1817C0301AF26B5EF0
63063,1376139,1376139,NULL,CVI,CVR ENERGY,CVR ENERGY INC,NULL,795416135,1,NULL,NULL,2911,324110,2,26,44,154,2,9,47,17,1,NULL,NULL,2000,NULL,10896000000,3141581312,4119000000,00:00.0,1231,1,40:59.7,01:07.0,C54E170628DF8A0D1E57DF3909C67D30A2E98D4E73DCA913FDBA3C7E0B8E9639
63072,1403568,1403568,NULL,ULTA,ULTA BEAUTY,ULTA BEAUTY INC,NULL,80144027,1,NULL,NULL,5990,812112,1,20,81,136,2,3,17,4,1,NULL,402,1000,1,10208580000,25845905408,5370411000,00:00.0,128,1,40:59.7,01:14.1,245DB8818A8B1B1976323ABC866D3A1556CFD98F8702544C7C2FECCDC83ADCFD
63074,1364560,1364560,NULL,HLXW,HELIX WIND,HELIX WIND CORP,NULL,831596783,1,NULL,NULL,3510,221119,2,17,83,175,3,10,6,9,1,NULL,NULL,NULL,NULL,99320,0,345499,00:00.0,1231,1,07:03.0,56:48.7,8AAC6BC6E8A44CB2424DA6CDEDDC98B7AA32D3927504C6ADA6A9E3E9D263803B
63088,1379006,1379006,NULL,NNVC,NANOVIRICIDES,NANOVIRICIDES INC,NULL,789947558,1,NULL,NULL,2834,541710,4,12,35,104,1,16,8,26,1,NULL,NULL,NULL,NULL,0,13467600,20334963,00:00.0,630,1,44:55.4,01:05.1,3ED29ABE49D18F06AEA9131AA8DC435C25CA75FCCF66E15A6588ED4DC6642ABA
63091,1341766,1341766,NULL,CELH,CELSIUS HLDG,CELSIUS HOLDINGS INC,NULL,791462950,1,NULL,NULL,2086,312111,1,4,21,244,1,7,11,4,1,NULL,NULL,2000,NULL,653604000,7880923648,1222069000,00:00.0,1231,1,40:59.8,01:09.3,BA5653E5AE4D5277A139E28DE7F91131B029A258A7BA292F6AE571C6E9D49F98
63097,1371424,1371424,NULL,RYMM,ROYAL MINES & MINERALS,ROYAL MINES & MINERALS CORP,NULL,828049317,1,NULL,NULL,1000,212221,2,26,40,176,3,10,36,9,1,NULL,NULL,NULL,NULL,0,24520,58582,00:00.0,430,1,07:03.0,01:06.8,56155DC7F09A74D481D944C865896C159CFAE543BF8E6D1F19E14CBCC0F9A727
63100,779125,779125,NULL,CNBZ,CNB,CNB CORP,NULL,783016611,1,NULL,NULL,6021,522110,3,3,9,210,2,6,25,25,1,NULL,NULL,NULL,NULL,16032000,24848009,317356000,00:00.0,1231,1,07:03.1,01:07.0,3C399A9E81A10600ADFE2B600D0E67782859366B3F4A3DFE9780CEA81AC124B2
63103,1287900,1287900,NULL,TRXOD,T-REX OIL,COLUMBINE VALLEY RESOURCES INC (FKA T-REX OIL INC),NULL,782787951,1,NULL,NULL,1311,211111,2,26,44,146,2,9,7,9,1,NULL,NULL,NULL,NULL,1037940,2654643,2047966,00:00.0,331,1,20:47.0,01:03.8,D966AF3426660E73CFA33EE3E210ACFC6F6EADA6734D3303382114884F111D0C
63105,1512499,1512499,NULL,LIND,LINDBLAD EXPEDITIONS HLDG,LINDBLAD EXPEDITIONS HOLDINGS,NULL,967304309,1,NULL,NULL,4700,483112,1,23,31,101,1,16,37,4,1,NULL,NULL,2000,NULL,421500000,390056384,787975000,00:00.0,1231,1,40:59.8,01:11.6,F22C03B76EEF26330B4F46511FEEF0C9F86E81E3632709F6F13C623C5E7567D5
63108,1110607,1110607,NULL,DPDW,KOIL ENERGY SOLUTIONS,DEEP DOWN INC,NULL,387535727,1,NULL,NULL,3533,333132,2,26,44,154,2,9,47,23,1,NULL,NULL,NULL,NULL,12977000,5408537,16615000,00:00.0,1231,1,30:48.7,01:06.0,B4B1C03B50EA8679F475C5DCE2667241C35C96B969A63BEA3C4DF55E82CF09F1
63109,1124524,1124524,NULL,CYRX,CRYOPORT,CRYOPORT INC,NULL,618933761,1,NULL,NULL,2834,332439,2,26,11,128,1,2,46,5,1,4,NULL,2000,NULL,237277000,864357184,1038746000,00:00.0,1231,1,40:59.8,01:08.1,78525DA04DBC2DE262D8C0DA6054D83C5BA0D6DAD87123C927ECE23A46CC14E4
63118,1342958,1342958,NULL,DGLY,DIGITAL ALLY,DIGITAL ALLY INC,NULL,612961933,1,NULL,NULL,3663,334220,9,21,25,153,2,5,19,9,1,NULL,NULL,NULL,NULL,37009895,12753546,56668062,00:00.0,1231,1,01:42.9,01:06.2,DD71F17D7612060F12D6C52491BA2F475DCECCA698DA75EC35E61227F1EC3793
63120,1405073,1405073,NULL,AREXQ,APPROACH RES,APPROACH RESOURCES INC,NULL,9529863,1,NULL,NULL,1311,211111,2,26,44,211,2,5,47,23,1,NULL,NULL,NULL,NULL,71754000,13111773,1054954000,00:00.0,1231,1,09:45.1,56:48.7,D99F3314A7869DFE5638EC2CA0536D8017077FAB0A74C40FF9A5604D6241CD41
63122,1428205,1428205,NULL,ARR,ARMOUR RESIDENTIAL REIT,ARMOUR RESIDENTIAL REIT,NULL,809614477,1,NULL,NULL,6798,525930,3,19,59,116,1,7,11,5,1,4,NULL,2000,NULL,-225871000,751876736,9437047000,00:00.0,1231,1,40:59.8,01:06.4,3C76B046D3366AB1A1DEC43E3F10F169FA4FEA0F894DEA1D99829B130EF9D8BE
63127,1306035,1306035,NULL,ATDH,YUS INTL,YUS INTERNATIONAL GROUP LTD,NULL,623268914,1,NULL,NULL,5990,541850,9,27,56,NULL,NULL,NULL,NULL,9,1,NULL,NULL,NULL,NULL,0,10049281,3232490,00:00.0,1231,1,35:07.3,56:48.7,C4A84C19B6FB1E2AF7847EF7260ACAF53BC6DD7F94FB8175CBFDB1B26B18B941
63129,1201792,1201792,NULL,APEI,AMER PUBLIC EDUCATION,AMERICAN PUBLIC EDUCATION,NULL,603674750,1,NULL,NULL,8200,923110,8,13,27,135,1,8,23,5,1,7,NULL,2000,NULL,606328000,239929360,615056000,00:00.0,1231,1,10:25.9,01:08.1,FB1A4A41729387F89AEFD4E45A010590057042DE66E4893D0CB190B7D32F3019
63130,1125376,1125376,NULL,ENSG,ENSIGN,ENSIGN GROUP INC,NULL,127391279,1,NULL,NULL,8051,621610,4,7,32,201,3,10,6,5,1,4,904,2000,NULL,3025468000,5294863360,3452022000,00:00.0,1231,1,40:59.8,01:06.7,D9A3F3224C45C1E523E3302A85A925B29D87CCFC55B83CE4E7696C2EE85EDF29
63131,1396033,1396033,NULL,LL,LL FLOORING HLDG,LL FLOORING HOLDINGS INC (FKA LUMBER LIQUIDATORS HOLDINGS INC),NULL,961976698,1,NULL,NULL,5211,321918,1,20,61,134,1,8,49,4,1,NULL,NULL,2000,NULL,1110679000,165262592,613953000,00:00.0,1231,1,27:29.0,01:05.6,895C92303F9FF6F9D05E80A70570E0A32886CFAB99F405B3DC0900895F5268DE
63136,65172,65172,NULL,MSB,MESABI TRUST,MESABI TRUST,NULL,42774075,1,NULL,NULL,6795,533110,2,26,40,101,1,16,37,36,1,NULL,NULL,NULL,NULL,27748482,284704224,14749320,00:00.0,131,1,16:19.4,01:13.7,039126959EA6EE4F4F0457BD7F6BB66DB3EDF710FA681355B96810064F8D4D91
63138,72633,72633,NULL,NRT,NORTH EUROPEAN OIL ROYALTY TRUST,NORTH EUROPEAN OIL ROYALTY TRUST,NULL,99290074,1,NULL,NULL,6792,533110,3,11,79,107,1,12,33,9,1,NULL,NULL,NULL,NULL,25019463,126186800,9928435,00:00.0,1031,1,57:36.5,01:11.6,018204C10D5FC1F308C4B601C9EAD1A446E3396FC05634DF7F342432D496E16A
63140,728387,728387,NULL,CATX,PERSPECTIVE THERAPEUTICS,PERSPECTIVES THERAPEUTICS INC (FKA ISORAY INC),NULL,107512022,1,NULL,NULL,3841,339113,4,12,37,180,3,15,52,9,1,NULL,NULL,NULL,NULL,9948000,0,58277000,00:00.0,630,1,07:03.2,01:07.3,DC96044F73D1C41272DEC8C76B2BAA2BB1159C55D06E4C0357AE6A38E2653A5B
63144,829323,829323,NULL,INUV,INUVO,INUVO INC,NULL,2150634,1,NULL,NULL,7310,541511,9,21,66,147,2,9,5,26,1,NULL,NULL,NULL,NULL,75603745,25240340,35557310,00:00.0,1231,1,26:49.4,01:06.0,721C0636DDC9D05B2857D7578CFD815BF4F85071673F8A502668EE8107794CF4
63145,836564,836564,NULL,PTSC,MOSAIC IMMUNOENGINEERING,PATRIOT SCIENTIFIC,NULL,617341862,1,NULL,NULL,2836,334413,9,21,25,201,3,10,6,9,1,NULL,NULL,NULL,NULL,0,9196244,261277,00:00.0,1231,1,26:38.0,01:05.9,3B5419E1D56051F16C17E26809B262F2792EB6475259A1E1E16CD0902615494D
63151,1006655,1006655,NULL,EPM,EVOLUTION PETRO,EVOLUTION PETROLEUM CORP,NULL,835423294,1,NULL,NULL,1311,211111,2,26,44,154,2,9,47,23,1,NULL,NULL,NULL,NULL,141181000,252199136,131660000,00:00.0,630,1,19:47.4,01:04.9,51836B51D32780F85CD8F7F62619ECB65704E53426B84164281FBA397454D106
63152,930775,930775,NULL,ECIA,ENCISION,ENCISION INC,NULL,612250175,1,NULL,NULL,3841,339112,4,12,37,146,2,9,7,9,1,NULL,NULL,NULL,NULL,7145802,5877420,4097032,00:00.0,331,1,46:56.4,01:13.7,EC3E2C609A5AB79D18DA9384AFA2423C09ED8444CCEA7326A484FE2112853C84
63160,1014052,1014052,NULL,DTGI,DIGERATI TECH,DIGERATI TECHNOLOGIES INC,NULL,859676140,1,NULL,NULL,7374,517212,9,27,73,155,2,5,47,9,1,NULL,NULL,NULL,NULL,32429000,13723947,40963000,00:00.0,731,1,32:00.9,01:07.4,BF4D2A449471D21AB0A67F9DF9B1A1FD08D4726D4E447D9A5793C76A9210EE16
63162,1063537,1063537,NULL,RIBT,RICEBRAN TECH,RICEBRAN TECHNOLOGIES,NULL,843641718,1,NULL,NULL,2040,325411,4,12,35,154,2,9,47,21,1,NULL,NULL,NULL,NULL,41617000,4457467,27433000,00:00.0,1231,1,05:23.4,01:07.4,4860EEEA6AFDDA13254A0013EB212F0F408C1CB4BC84C28F1B106E6B1FE2DD40
63185,1008848,1008848,NULL,ACOR,ACORDA THERAPEUTICS,ACORDA THERAPEUTICS,NULL,963845136,1,NULL,NULL,2836,325414,4,12,35,104,1,16,37,4,1,NULL,NULL,NULL,NULL,118566000,16194381,395595000,00:00.0,1231,1,42:09.1,01:14.1,B16684B61D70546D44711E1E1BB840166331642B07CE695A78EF3DBE9273C325
63188,1259429,1259429,NULL,OXSQ,OXFORD SQUARE CAPITAL,OXFORD SQUARE CAPITAL CORP,NULL,165587341,1,NULL,NULL,NULL,525990,3,11,53,104,1,16,8,7,1,NULL,NULL,NULL,NULL,30763720,149781696,327994435,00:00.0,1231,1,54:16.6,01:06.7,EE89EB119B47A28ED326D6A6FE4DF6D0952121AF037C2B7675FB102FFA557737
63189,1126741,1126741,NULL,GSIT,GSI TECH,GSI TECHNOLOGY INC,NULL,835418898,1,NULL,NULL,3674,334413,9,21,25,187,3,14,6,11,1,NULL,NULL,NULL,NULL,33040000,39531544,64148000,00:00.0,331,1,19:39.2,01:06.8,ADF181E56B1253C324B9858D7896906EDE242E3DEA70F9FF5129061DD8EB5437
63191,1280784,1280784,NULL,HTGC,HERCULES CAPITAL,HERCULES CAPITAL INC,NULL,143533532,1,NULL,NULL,NULL,525990,3,11,53,187,3,14,6,7,1,NULL,NULL,NULL,NULL,266939000,1730983040,3028855000,00:00.0,1231,1,09:45.3,01:06.4,DEFFA1EB23BE2754E1409AA7034F363D2103319D3FA7CAD78515155861EBB8CC
63196,1302028,1302028,NULL,MNTX,MANITEX INTL,MANITEX INTERNATIONAL INC,NULL,785409392,1,NULL,NULL,3559,336999,1,2,46,136,2,3,17,17,1,NULL,NULL,NULL,NULL,273854000,76186808,236603000,00:00.0,1231,1,19:45.9,01:15.1,411E0F368E41B72415B1B757C96ECE5415EBC2C4119A6D3DAEC18133640EA292
63198,1303942,1303942,NULL,BFIN,BANKFIN,BANKFINANCIAL CORP,NULL,779924112,1,NULL,NULL,6035,551111,3,3,9,136,2,3,17,21,1,NULL,NULL,NULL,NULL,54963000,135682832,1575137000,00:00.0,1231,1,19:41.2,01:06.0,860A4CAB5BE81831B061341135AE03B8C7782921FADD6BD2DF7DBDB604F74DE4
63202,1316835,1316835,NULL,BLDR,BUILDERS FIRSTSOURCE,BUILDERS FIRSTSOURCE,NULL,179982137,1,NULL,NULL,5211,238290,2,25,14,145,2,5,47,7,1,NULL,176,1000,NULL,22726418000,9595855872,10595160000,00:00.0,1231,1,40:59.8,01:05.5,B5F0EB96791067444BBE11FF2CA16BA4EF09EF6B2A1DE363B3B801671D5A07ED
63212,1087294,1087294,NULL,CPIX,CUMBERLAND PHARMA,CUMBERLAND PHARMACEUTICALS,NULL,69532880,1,NULL,NULL,2834,325412,4,12,35,128,1,2,46,12,1,NULL,NULL,NULL,NULL,42010949,34713904,92925158,00:00.0,1231,1,00:24.0,01:15.1,163846D4BDF7A7410DB421FDBB5715FA1D0C0F23D9AEB7C9BA7C5F2A18263EA8
63213,1403256,1403256,NULL,SCU,SCULPTOR CAPITAL MANAGEMENT,SCULPTOR CAPITAL MANAGEMENT INC,NULL,927817262,1,NULL,NULL,6282,523920,3,11,79,101,1,16,37,4,1,NULL,NULL,2000,NULL,403481000,220226464,1652206000,00:00.0,1231,1,40:59.8,01:05.9,9CAAB8B7401DDB97A7F89EE0222CA47B4703020D325806F14532CD35920C0415
63220,1289636,1289636,NULL,PFIE,PROFIRE ENERGY,PROFIRE ENERGY INC,NULL,118874705,1,NULL,NULL,3533,333132,2,25,33,183,3,15,48,9,1,NULL,NULL,NULL,NULL,45936643,49392160,53929536,00:00.0,1231,1,47:20.7,01:15.1,DC13EFA000E1343E613FFE41C184E1FE95BF565A2E54ABA075EF86093CF99548
63221,1408198,1408198,NULL,MSCI,MSCI,MSCI INC,NULL,808095793,1,NULL,NULL,7389,523930,3,11,79,101,1,16,37,7,1,NULL,NULL,1000,1,2248598000,37733859328,4997535000,00:00.0,1231,1,40:59.8,01:05.4,D080761550137D8A870F224D072A677FE896894CB98869F0638A005F77906FC8
63225,1090967,1090967,NULL,GEYI,GLOBAL ENERGY,GLOBAL ENERGY INC,NULL,149985876,1,NULL,NULL,2860,325199,2,26,44,101,1,16,37,9,1,NULL,NULL,NULL,NULL,0,0,16000,00:00.0,1231,1,07:03.4,56:48.7,D03C1B27FFC29C7EB80188758312395CE2097DA4ED2ACFA3D44A21B19E7D27C6
63230,1409493,1409493,NULL,CIM,CHIMERA INVESTMENT,CHIMERA INVESTMENT CORP,NULL,801724365,1,NULL,NULL,6798,525930,3,19,59,101,1,16,37,4,1,NULL,NULL,2000,NULL,432791000,1320999808,13401991000,00:00.0,1231,1,40:59.8,01:05.1,47E53F4DC1197B9CE726EC4D05D13F14588FD387997EDACCBBF2DDF9F12AA028
63232,1410172,1410172,NULL,RBCN,RUBICON TECH,RUBICON TECHNOLOGY INC,NULL,967266123,1,NULL,NULL,3674,334413,9,21,25,136,2,3,17,34,1,NULL,NULL,NULL,NULL,3587000,3201756,5959000,00:00.0,1231,1,54:16.9,01:06.0,6E0E2FC28613E4BF26A2BC5A58452E31FAEE0D3692710EACD814E03937E36A96
63235,1470683,1470683,NULL,AEHL,ANTELOPE ENTERPRISE HLDG,ANTELOPE ENTERPRISE HOLDINGS LTD (FKA CHINA CERAMICS CO LTD),NULL,833249423,1,NULL,NULL,3250,327121,2,26,11,NULL,6,NULL,NULL,9,1,NULL,NULL,NULL,NULL,44990212,6474829,20206182,00:00.0,1231,1,20:47.0,01:03.8,715712AE4863584F3199A3BA21F7383F78DA6686525DE970301931ED609B30E3
63248,1335258,1335258,NULL,LYV,LIVE NATION ENTMNT,LIVE NATION ENTERTAINMENT,NULL,614152143,1,NULL,NULL,7900,711310,9,27,56,172,3,10,6,4,1,NULL,508,1000,1,16681254000,16196224000,16460841000,00:00.0,1231,1,40:59.8,01:05.5,C5078BA66DE48C943ACE8F2D2F36F2209C102FFACE626DDFE5F42E1180F345D1
63253,1095981,1095981,NULL,PSTV,PLUS THERAPEUTICS,PLUS THERAPEUTICS INC,NULL,111029179,1,NULL,NULL,3841,339113,4,12,37,144,2,5,47,11,1,NULL,NULL,NULL,NULL,224000,11088453,23867000,00:00.0,1231,1,09:45.3,01:05.5,FA4DCE2D86A291D22949761F5F7615F499D7A732A2D080F7267C3615D96671C4
63255,1278752,1278752,NULL,MFIC,MIDCAP FIN INVESTMENT,MIDCAP FINANCIAL INVESTMENT CORP (FKA APOLLO INVESTMENT CORP),NULL,785640660,1,NULL,NULL,NULL,525990,3,11,53,101,1,16,37,5,1,4,NULL,NULL,NULL,156707000,756617728,2525516000,00:00.0,1231,1,46:49.0,01:09.3,549EA753637D5BB4FA410D7236BAF49C2D965B8A9BDA61455AF6F59AE036989C
63256,319458,319458,NULL,ENSV,ENSERVCO,ENSERVCO,NULL,27147933,1,NULL,NULL,1389,213112,2,26,44,146,2,9,7,9,1,NULL,NULL,NULL,NULL,21644000,18689576,19838000,00:00.0,1231,1,54:15.6,01:07.6,9F58AEA12F921D0076BFB462981B31FB32D189D19D9734A2AE7AA2A9E7888703
63272,1158114,1158114,NULL,AAOI,APPLIED OPTOELECTRONICS,APPLIED OPTOELECTRONICS INC,NULL,5485859,1,NULL,NULL,3674,334413,9,27,73,154,2,9,47,17,1,NULL,NULL,NULL,NULL,222818000,54195064,408263000,00:00.0,1231,1,19:40.8,01:05.5,93E59A1F5E392AE98BDD095381051AB609C97506257DDE833BC0CF67C3D6F76E
63288,732417,732417,NULL,HBIA,HILLS BANC,HILLS BANCORPORATION,NULL,107371494,1,NULL,NULL,6022,522110,3,3,9,142,2,3,15,12,1,NULL,NULL,NULL,NULL,136442000,656393216,3980481000,00:00.0,1231,1,07:03.6,01:05.9,C0A430AF102B848A4397413484D3ED05DD0DF7E04F53AD720E78593A0FA6AC7C
63291,1409171,1409171,NULL,TITN,TITAN MACHINERY,TITAN MACHINERY INC,NULL,37470606,1,NULL,NULL,5990,444220,1,20,61,138,2,11,31,5,1,4,NULL,2000,NULL,2209306000,1019765312,1188695000,00:00.0,131,1,40:59.8,01:12.2,AE07ABA7E90CC03FDD5607725913825643E6300CA3B85F1B264A799683DBE7A3
63292,1157408,1157408,NULL,LRN,STRIDE,STRIDE INC (FKA K12 INC),NULL,190078621,1,NULL,NULL,8200,516110,9,27,56,133,1,8,49,11,1,NULL,NULL,2000,NULL,1760518000,1349469952,1619291000,00:00.0,630,1,40:59.8,01:05.4,89BB48F42855E4CA2E694CBA1C69C6101AC63558EAF479E53C0727F9A97CF2D7
63293,842517,842517,NULL,ISBA,ISABELLA BANK,ISABELLA BANK CORP,NULL,603243189,1,NULL,NULL,6022,522110,3,3,9,212,2,6,25,9,1,NULL,NULL,NULL,NULL,73664000,178298142,2030267000,00:00.0,1231,1,04:33.4,01:07.3,1F501B664B638AFFD1301DE4A8CB64E2C7BA9AD9908B31B5E6FE9B45C41B3D3A
63298,1062128,1062128,NULL,ATMS,ARTEMIS THERAPEUTICS,ARTEMIS THERAPEUTICS INC,NULL,72398022,1,NULL,NULL,2890,325998,2,26,11,101,1,16,37,5,1,NULL,NULL,NULL,NULL,311000,129959336,265000,00:00.0,1231,1,54:16.4,01:06.2,93CAC94119BB45EDFF328FE3833AE4FEF7F04324C3083A007EFC92839CD2A4FE
63301,1309082,1309082,NULL,CEI,CAMBER ENERGY,CAMBER ENERGY INC,NULL,789997140,1,NULL,NULL,1311,211111,2,26,44,154,2,9,47,9,1,NULL,NULL,NULL,NULL,597255,29197324,34696714,00:00.0,1231,1,05:39.9,01:07.4,AE2B791450874A4EFA595C927B40DA25E5B20B4AC8951FAD34BA8CEA93DF8242
63304,1282980,1282980,NULL,NVNT,NOVINT TECH,NOVINT TECHNOLOGIES INC,NULL,841605160,1,NULL,NULL,3577,423430,9,21,25,146,2,9,35,9,1,NULL,NULL,NULL,NULL,0,1982626,60429,00:00.0,1231,1,28:14.3,01:06.0,10A1B3EBC5921DD48367E60FDE9204FC264B6F71D919EED95313D1402E3C1839
63305,1071840,1071840,NULL,WNDW,SOLARWINDOW TECH,SOLARWINDOW TECHNOLOGIES INC,NULL,859605169,1,NULL,NULL,2860,541710,2,17,83,178,3,10,4,9,1,NULL,NULL,NULL,NULL,0,138581824,10206635,00:00.0,831,1,35:01.9,01:03.3,97600003AE9D72AF0669D6AE0D41731AD5E50FEDD9615BE8B301C680AA8C6146
63308,1348788,1348788,NULL,TSOR,TRESORO MINING,TRESORO MINING CORP,NULL,246821214,1,NULL,NULL,1000,212221,2,26,40,NULL,6,NULL,NULL,9,1,NULL,NULL,NULL,NULL,0,489479,5808325,00:00.0,228,0,07:03.7,01:03.8,44D9EB2D1794D6DB2560463D8385B0ED48F3FA94A7D6C77097BD50B8981A046C
63311,1157443,1157443,NULL,NCOA,NCOAT,NCOAT INC,NULL,791497931,1,NULL,NULL,3470,332812,2,26,40,119,1,2,30,9,1,NULL,NULL,NULL,NULL,6032731,NULL,3255025,00:00.0,1231,0,07:03.7,56:48.7,414522ED2CA361E65E471A72F1336B179C876FF83EF6E781523387EDBC747C31
63326,1409375,1409375,NULL,OESX,ORION ENERGY SYS,ORION ENERGY SYSTEMS,NULL,98803765,1,NULL,NULL,3640,541690,2,25,33,137,2,3,53,11,1,NULL,NULL,NULL,NULL,77812000,56612824,68327000,00:00.0,331,1,54:16.9,01:05.6,A04F1D0D13E446BF4DE05100B1DD44E426731BC9365BF063DA1D64A200BE0CA7
63330,1031233,1031233,NULL,PPBN,PINNACLE BANKS,PINNACLE BANKSHARES CORP,NULL,176827186,1,NULL,NULL,6021,522110,3,3,9,134,1,8,49,13,1,NULL,NULL,NULL,NULL,37273000,40793364,969931000,00:00.0,1231,1,07:03.7,26:31.6,262DAFEC92082374AC90B440D8862F819A97422A9F06696F9A57B3B5DD3F5723
63336,1343601,1343601,NULL,WCYN,WEST CANYON ENERGY,WEST CANYON ENERGY CORP,NULL,796855307,1,NULL,NULL,1000,211111,2,26,44,154,2,9,47,9,1,NULL,NULL,NULL,NULL,0,1554467,1741,00:00.0,630,1,07:03.7,56:48.7,A64729D1287CD965928A0A1952EB5CBC58A5A7F4EF111F8F2D2E3169B9A5A75D
63337,1402829,1402829,NULL,ORN,ORION GROUP HLDG,ORION GROUP HOLDINGS INC,NULL,807676908,1,NULL,NULL,1600,237990,2,25,14,154,2,9,47,6,1,NULL,NULL,NULL,NULL,748322000,75328976,367155000,00:00.0,1231,1,54:16.9,01:24.0,406B36FD6A25821099E0101B066AB5F206A44695893F2A6FC32BC642B2798831
63341,1279620,1279620,NULL,ZDPY,ZONED PROP,ZONED PROPERTIES INC,NULL,808449669,1,NULL,NULL,6512,212291,3,19,57,178,3,10,4,9,1,NULL,NULL,NULL,NULL,2660090,8541084,14380847,00:00.0,1231,1,48:06.4,01:11.1,FD689378E564426C0677ED52DA9524AF975F89028F5CE812CB8561E936FC9D75
63350,1361538,1361538,NULL,PRIM,PRIMORIS SERVICES,PRIMORIS SERVICES CORP,NULL,606886054,1,NULL,NULL,1623,237110,9,21,66,145,2,5,47,23,1,NULL,752,2000,NULL,4420599000,1164726528,3544020000,00:00.0,1231,1,40:59.8,01:11.6,2DA55751684B8EBEE1CD35A1B88675FE8EBD1375340880FC47EB3D437B00AC5E
63352,356870,356870,NULL,ZONX,ZONZIA MEDIA,ZONZIA MEDIA INC,NULL,962702069,1,NULL,NULL,1311,211111,9,27,56,176,3,10,36,9,1,NULL,NULL,NULL,NULL,4480,7461526,467833,00:00.0,1231,1,30:20.9,01:13.7,3EA50E28BB1D55D12798CF373234899EAE4C00881D53C9E3007A1C92A72691E6
63355,1406587,1406587,NULL,FOR,FORESTAR,FORESTAR GROUP INC,NULL,782226893,1,NULL,NULL,6500,237210,2,25,14,211,2,5,47,4,1,NULL,NULL,2000,NULL,1328200000,752514560,2341100000,00:00.0,930,1,40:59.8,01:05.4,6AFAE00C1305ADC9DFB4DA9587FD41FFF3F61BA31AA82CD9837A11CD1F9FF42B
63360,1415404,1415404,NULL,SATS,ECHOSTAR,ECHOSTAR CORP,NULL,801259180,1,NULL,NULL,4899,334220,9,27,56,146,2,9,7,6,1,NULL,NULL,2000,NULL,1998093000,593330048,6199003000,00:00.0,1231,1,40:59.8,01:15.1,77F2041964169A96A8F10454477B51BBF293F7618E8EA672A5C46B924849A05F
63362,1045942,1045942,NULL,TRCK,TRACK,TRACK GROUP INC,NULL,159935337,1,NULL,NULL,3669,334510,4,12,37,136,2,3,17,9,1,NULL,NULL,NULL,NULL,36228534,4152315,45653270,00:00.0,930,1,07:03.9,01:05.6,AF53AE1BF413709473C546EBCC2AC9D842018B7A962BED226E63BF10B91B3786
63363,1228627,1228627,NULL,OCUP,OCUPHIRE PHARMA,OCUPHIRE PHARMA INC (FKA REXAHN PHARMACEUTICALS INC),NULL,16340288,1,NULL,NULL,2834,325412,4,12,35,212,2,6,25,4,1,NULL,NULL,NULL,NULL,39850000,66166308,48992000,00:00.0,1231,1,53:52.6,01:07.0,0136EC4A700B602A431C6B3955C1F2B8A7A25929D9172744A09A26014E1701A9
63367,1183276,1183276,NULL,SKPI,SKY PETRO,SKY PETROLEUM INC,NULL,876213856,1,NULL,NULL,1382,211111,2,26,44,144,2,5,47,9,1,NULL,NULL,NULL,NULL,0,2296011,33041,00:00.0,1231,1,59:34.6,56:48.7,D918E787006B13B5DC53CC9BDA9E89286C8EEDF6000EDCEB936DF4551BCE4CFC
63370,925661,925661,NULL,SECI,SECTOR 10,SECTOR 10 INC,NULL,611615555,1,NULL,NULL,5090,339112,4,12,37,183,3,15,48,9,1,NULL,NULL,NULL,NULL,0,1529,0,00:00.0,331,1,30:17.8,01:13.7,E6A33E274EBFFF0D9BAF189F8A80314A1888A2595511C0A486A9542277D2B540
63371,843212,843212,NULL,AEGG,AMER ENERGY,AMERICAN ENERGY GROUP LTD,NULL,360808146,1,NULL,NULL,1311,211111,2,26,44,104,1,16,8,9,1,NULL,NULL,NULL,NULL,0,2876172,10302,00:00.0,630,1,02:38.4,01:13.7,CD17FD88F5D96C40B6911EC2B66275D57151A7FBDB2D0DF8F67F3D14A4394831
63386,862651,862651,NULL,INVU,INVESTVIEW,INVESTVIEW INC,NULL,52506206,1,NULL,NULL,7389,523999,8,13,27,200,1,16,34,9,1,NULL,NULL,NULL,NULL,61848904,34336580,35576073,00:00.0,331,1,29:53.4,01:06.2,CE2BF4BC1FA19A29F6237DD5E40E5824FE8B0BE985610CEFC0BBB087802F6020
